How do you interact with the Numba project? (check all that apply),Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,What kinds of applications do you use Numba for? (check all that apply),Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Which of the following Numba features have you found useful? (check all that apply),Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Which of the following Numba features did not work for you or were too limited for your use case? (check all that apply),Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,"Which of the following Numba features were usable for you, but you wish could be improved? (check all that apply)",Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Please rank these Numba development activities in order of how important they are to you. (From highest priority to lowest priority),Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Please rank these potential new Numba features in order of how important they are to you. (From highest priority to lowest priority),Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Do you use llvmlite separately from Numba? (Yes/No),"If you answered yes in Q8, why do you use llvmlite? (check all that apply)",Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,How would you prefer to get Numba project-related announcements and updates? (check all that apply),Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121
I regularly use Numba to speed up Python code I have personally written.,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,Educational projects,,,Scientific research,,,High performance computing on clusters,,Machine learning / AI,,Spatial / GIS data set processing,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,"Typed containers (typed.List, typed.Dict)",,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,8,7,9,2,3,4,6,10,6,11,4,5,8,7,9,10,2,1,3,No,,,,,,,,,Discourse forums,Changelog (in docs),Email newsletter,
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,I have contributed a pull request to Numba.,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,4,3,6,7,2,5,8,1,9,10,1,2,11,7,4,10,8,9,3,5,6,No,,,,,,,,,Discourse forums,,Email newsletter,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,Hobby,,,Financial analytics,,,,,,,,,,,,"Typed containers (typed.List, typed.Dict)",,,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,,,,,,,,"The extension API (@overload, etc)",,,,,,,,,CUDA kernel compilation (@cuda.jit),,,,,Caching of compiled functions to disk,,,Autovectorization,,,,,,"Typed containers (typed.List, typed.Dict)",,,,CUDA kernel compilation (@cuda.jit),,,,,,,,,,,5,8,10,9,7,4,3,2,1,6,3,2,9,1,5,4,10,11,8,6,7,No,,,,,,,,YouTube,,,,
,I maintain an open source project that depends on Numba.,,,I am a regular reader of the Numba discussion forums.,,,,,,,Scientific research,,,High performance computing on clusters,,,,,,,,,,,,CUDA kernel compilation (@cuda.jit),,,,,,Ahead of time compilation (with numba.pycc),"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,,,,,,,,CUDA kernel compilation (@cuda.jit),,,,,Caching of compiled functions to disk,,,,,,,,,,,,,CUDA kernel compilation (@cuda.jit),,,,,Caching of compiled functions to disk,,,,,,6,4,10,9,2,3,1,5,7,8,5,7,1,2,4,6,10,11,9,8,3,Yes,,,Compiler research,,Building non-Python or domain specific compilers,,,YouTube,Discourse forums,Changelog (in docs),Email newsletter,Blog
,I maintain an open source project that depends on Numba.,,,,,,,,,,,,,,"Numerical simulations / ""Digital Twins""",,,,,,,,,,,,,,,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,4,9,2,5,8,7,10,4,9,1,7,8,5,10,11,6,3,2,No,,,,,,,,,,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,Financial analytics,,,,,,,Time series analysis,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),Support for generators,,,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,First class function types (types.FunctionType),,,,"Typed containers (typed.List, typed.Dict)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,6,7,8,4,3,1,5,10,5,10,11,1,3,9,6,7,4,2,8,No,,,,,,,,,,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,,Educational projects,,,Scientific research,,,,"Numerical simulations / ""Digital Twins""",Machine learning / AI,Time series analysis,Spatial / GIS data set processing,,,,,Using NumPy functions in compiled code,Compiling Python classes as structs using @jitclass,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,Ahead of time compilation (with numba.pycc),,Autovectorization,,,,,,,,,,,,,,,,,,,,,,,,,Using NumPy functions in compiled code,,,CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,Ahead of time compilation (with numba.pycc),,,,,7,8,5,6,9,2,1,3,4,10,2,8,5,7,4,10,6,11,3,1,9,No,,,,,,Mastodon,,,,,,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,Hobby,Educational projects,Visualization,Financial analytics,Scientific research,,,,"Numerical simulations / ""Digital Twins""",,Time series analysis,,,,,,,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,Caching of compiled functions to disk,,,Autovectorization,,,,,,"Typed containers (typed.List, typed.Dict)",,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,Ahead of time compilation (with numba.pycc),,,,,,,,"Typed containers (typed.List, typed.Dict)",,,,,,,,,,,,,,,8,9,3,2,10,7,6,1,4,5,,,,,,,,,,,,No,,,,,,,,,,,Email newsletter,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,,,,,,,,,,,,,,Machine learning / AI,Time series analysis,,,,,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,Caching of compiled functions to disk,,,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,,,,,,,,6,7,10,9,8,2,1,5,3,4,3,6,9,5,7,4,10,11,8,1,2,No,,,,,,,,,,Changelog (in docs),,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,I have contributed a pull request to Numba.,,"I answer other people's questions about Numba on forums, StackOverflow, etc.",,,,,Financial analytics,Scientific research,,,High performance computing on clusters,"Numerical simulations / ""Digital Twins""",,Time series analysis,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,Creating C callbacks with @cfunc,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,,,,,,,,,,,,,,,,,,,,,,,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,9,6,2,1,7,5,4,3,8,10,5,6,9,2,7,8,10,11,4,1,3,No,,,,,,,,,,,Email newsletter,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,"I answer other people's questions about Numba on forums, StackOverflow, etc.",,,,Visualization,Financial analytics,Scientific research,,,,,,Time series analysis,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,Caching of compiled functions to disk,,,Autovectorization,,First class function types (types.FunctionType),Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,Compiling Python classes as structs using @jitclass,,,,,,,,,,,,,,,,,,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,Caching of compiled functions to disk,,,,,First class function types (types.FunctionType),7,8,2,3,6,4,5,1,9,10,1,8,11,9,4,5,10,6,7,2,3,No,,,,,,,,,,Changelog (in docs),Email newsletter,
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,,,,,,,Time series analysis,,,,,,Using NumPy functions in compiled code,,,,Creating C callbacks with @cfunc,,,,,Ahead of time compilation (with numba.pycc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,6,7,3,2,9,4,5,1,8,10,4,6,11,8,9,7,2,10,3,1,5,No,,,,,,,,,,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,,,,,Scientific research,,,High performance computing on clusters,"Numerical simulations / ""Digital Twins""",,,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,Caching of compiled functions to disk,,,Autovectorization,,,,,,,,,,,,,,,,,,,,First class function types (types.FunctionType),,,,,Using NumPy functions in compiled code,,,,,,,,,,,,,,7,10,9,3,6,8,2,5,4,1,4,6,9,2,7,8,10,11,3,1,5,No,,,,,,,,,,,,Blog
,I maintain an open source project that depends on Numba.,,I have contributed a pull request to Numba.,I am a regular reader of the Numba discussion forums.,,,,,,,,Compiler development,,,,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,"The extension API (@overload, etc)",,,Support for catching exceptions (try-except statement),,,,,,,,,,,,,,,,,,,,,,,,,Creating C callbacks with @cfunc,,,,Caching of compiled functions to disk,Ahead of time compilation (with numba.pycc),,,,,2,1,9,3,8,7,4,5,6,10,4,7,6,5,9,11,8,10,3,2,1,No,,,,,,,X (formerly Twitter),,Discourse forums,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,,,,,,,,,Scientific research,,,,"Numerical simulations / ""Digital Twins""",,,,,,,,Using NumPy functions in compiled code,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,,,,,,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,,,,,Using NumPy functions in compiled code,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,8,9,3,7,10,6,2,5,1,4,1,6,9,8,7,2,10,11,4,3,5,No,,,,,,,,,Discourse forums,,Email newsletter,Blog
,,,,,,,Hobby,Educational projects,,,Scientific research,,,,,,,,,,,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",Autovectorization,,,,,,"Typed containers (typed.List, typed.Dict)",,Compiling Python classes as structs using @jitclass,,,,,,"Calling back into the Python interpreter using ""with objmode""",,,,,,,,,,,,,,,Creating C callbacks with @cfunc,,,,,,,,,,4,8,10,9,6,3,2,7,1,5,2,5,9,1,7,3,10,11,4,6,8,No,,,,,,Mastodon,,,,,,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,I have contributed a pull request to Numba.,I am a regular reader of the Numba discussion forums.,"I answer other people's questions about Numba on forums, StackOverflow, etc.",,,Educational projects,,,Scientific research,,,High performance computing on clusters,"Numerical simulations / ""Digital Twins""",,Time series analysis,,Support for raising exceptions (raise statement),,,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),Creating C callbacks with @cfunc,Creating NumPy ufuncs with @vectorize or @guvectorize,,"Calling back into the Python interpreter using ""with objmode""",,,,Autovectorization,"The extension API (@overload, etc)",First class function types (types.FunctionType),,,,,,Compiling Python classes as structs using @jitclass,,,,,,,,,,,,,,,,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,,,,,,,,,,,,,1,5,6,7,10,8,3,4,2,9,10,1,11,9,4,8,6,7,3,2,5,Yes,,Learning about compilers,,,,,,,Discourse forums,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,,,,,,,,,Scientific research,,,,,,,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,,,,,,,,,CUDA kernel compilation (@cuda.jit),,,,,,,,,,,,,,,Using NumPy functions in compiled code,,,,,,,,,,,,,,8,9,1,3,10,5,4,2,6,7,7,4,9,3,5,6,10,11,2,1,8,No,,,,,,,,,,Changelog (in docs),,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,,,,,,Educational projects,,,Scientific research,,,High performance computing on clusters,"Numerical simulations / ""Digital Twins""",Machine learning / AI,,,,,,,,Compiling Python classes as structs using @jitclass,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,Autovectorization,,,,,,,,,,,Creating C callbacks with @cfunc,,Creating stencil functions with @stencil,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,,,,,,Compiling Python classes as structs using @jitclass,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,4,6,9,7,8,2,1,3,5,10,6,7,8,1,5,9,10,11,4,2,3,No,,,,,,Mastodon,X (formerly Twitter),,,Changelog (in docs),,
,I maintain an open source project that depends on Numba.,,,,,,Hobby,Educational projects,,,Scientific research,,,,,,,,Support for raising exceptions (raise statement),,Support for generators,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,"The extension API (@overload, etc)",,,,,,,Compiling Python classes as structs using @jitclass,,,,,,,,,,,,,,,,,Using NumPy functions in compiled code,,,,,,,,,,,,"Extension API (@overload, etc)",,1,2,8,5,9,7,3,6,4,10,6,10,5,3,7,11,9,8,4,1,2,No,,,,,,,,,,Changelog (in docs),,
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,I have contributed a pull request to Numba.,,,,,,Visualization,,Scientific research,,,,"Numerical simulations / ""Digital Twins""",,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),Support for generators,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,Caching of compiled functions to disk,Ahead of time compilation (with numba.pycc),"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",Autovectorization,,,,,,,,,,,,,,,,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,,,,,,,,,,,,,,,,Autovectorization,,,3,4,7,2,8,6,1,5,9,10,2,9,10,8,3,7,11,6,5,4,1,No,,,,,,Mastodon,,YouTube,,Changelog (in docs),,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,Hobby,,,Financial analytics,,,,,,,,,,,,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,Creating stencil functions with @stencil,,Caching of compiled functions to disk,,,,,,,,,,,Compiling Python classes as structs using @jitclass,,,,,,,,,,,,,,,Support for generators,,,,,,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,5,6,9,8,7,3,1,2,4,10,2,4,9,6,7,8,10,11,5,1,3,No,,,,,,,,YouTube,Discourse forums,,,Blog
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,Compiling Python classes as structs using @jitclass,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,"Typed containers (typed.List, typed.Dict)",,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,6,5,7,8,4,3,2,1,9,10,1,2,11,7,4,10,8,9,3,5,6,No,,,,,,,,,,Changelog (in docs),Email newsletter,
I regularly use Numba to speed up Python code I have personally written.,,,,I am a regular reader of the Numba discussion forums.,,,,,,,Scientific research,,,High performance computing on clusters,,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,Creating stencil functions with @stencil,,Caching of compiled functions to disk,Ahead of time compilation (with numba.pycc),,Autovectorization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,8,2,6,4,3,5,1,9,4,11,6,1,5,7,10,9,8,3,2,No,,,,,,,,,,,Email newsletter,
I regularly use Numba to speed up Python code I have personally written.,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,I am a regular reader of the Numba discussion forums.,,,Hobby,,,,,Compiler development,,High performance computing on clusters,,,,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,Autovectorization,"The extension API (@overload, etc)",,,,,,,,,,Creating C callbacks with @cfunc,Creating NumPy ufuncs with @vectorize or @guvectorize,Creating stencil functions with @stencil,,,Ahead of time compilation (with numba.pycc),,,,First class function types (types.FunctionType),Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,Compiling Python classes as structs using @jitclass,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",Autovectorization,,,4,6,7,9,2,3,8,1,5,10,1,2,11,5,7,9,8,10,3,6,4,No,,,,,,,,,Discourse forums,Changelog (in docs),Email newsletter,Blog
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,5,4,6,7,2,3,9,1,8,10,1,2,11,7,5,10,8,9,4,6,3,No,,,,,,,,,,Changelog (in docs),,
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,5,4,6,7,2,3,9,1,8,10,1,2,11,7,5,10,8,9,4,6,3,No,,,,,,,,,,Changelog (in docs),,
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,I have contributed a pull request to Numba.,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,Autovectorization,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),"Debugging tools (gdb support, LLVM IR and assembly dumps, etc)",,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,Ahead of time compilation (with numba.pycc),,Autovectorization,"Extension API (@overload, etc)",,4,3,7,8,2,5,6,1,9,10,1,3,11,7,5,10,8,9,4,6,2,No,,,,,,,,,,Changelog (in docs),,Blog
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,4,3,7,6,5,2,8,1,9,10,2,1,9,4,6,10,8,11,3,5,7,Yes,,,,Building Python compilers (other than Numba),,,,,,,,
,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,I have contributed a pull request to Numba.,,,,,,,,,Compiler development,,High performance computing on clusters,,Machine learning / AI,,,,Support for catching exceptions (try-except statement),,,Using NumPy functions in compiled code,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"The extension API (@overload, etc)",,,,,,,,,,,,,,,Ahead of time compilation (with numba.pycc),,,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),,,,,,,,,,"Calling back into the Python interpreter using ""with objmode""",Caching of compiled functions to disk,,,,"Extension API (@overload, etc)",,4,3,6,7,2,5,8,1,9,10,1,2,11,7,4,10,8,9,3,5,6,No,,,,,,,,,,Changelog (in docs),Email newsletter,Blog
I regularly use Numba to speed up Python code I have personally written.,,,,,,,,,,Financial analytics,,,,,,,Time series analysis,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,,,,,,,Compiling Python classes as structs using @jitclass,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,2,1,10,7,3,6,4,5,4,2,9,6,7,5,10,11,3,1,8,No,,,,,,,,,,,,Blog
I regularly use Numba to speed up Python code I have personally written.,I maintain an open source project that depends on Numba.,,,,"I answer other people's questions about Numba on forums, StackOverflow, etc.",,,,,,Scientific research,,,,,,,,,,,,Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,,,,,,,,,,,,,,,,,Caching of compiled functions to disk,,,,,,,,,"Typed containers (typed.List, typed.Dict)",,,,,,,,,,,,,,,4,7,8,2,9,3,6,1,5,10,5,3,11,4,9,6,7,8,10,2,1,No,,,,,,,,,,Changelog (in docs),,Blog
,I maintain an open source project that depends on Numba.,,,,,,,,,,Scientific research,,,,,,,,,,,,Using NumPy functions in compiled code,,,,,,,,,,,,,,,,,,,,,,,,,,Caching of compiled functions to disk,,,,,,,,,,,Compiling Python classes as structs using @jitclass,,,,,,,,,,,,,6,7,10,8,9,5,3,4,1,2,1,3,9,4,5,2,10,11,8,6,7,No,,,,,,,,,Discourse forums,,Email newsletter,
I regularly use Numba to speed up Python code I have personally written.,,I maintain a proprietary or non-public project that depends on Numba (might be internal to your organization).,,,,,,,,,Scientific research,,,High performance computing on clusters,,Machine learning / AI,Time series analysis,,,,,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,,,,,,,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,,,,,,,,,,,,,,,,,,,Automatic multithreading with @jit(parallel=True) and/or prange(),,,,,,,,,,,,8,9,7,6,10,3,2,1,4,5,6,7,3,2,5,1,10,11,9,4,8,No,,,,,,,X (formerly Twitter),YouTube,,Changelog (in docs),,
I regularly use Numba to speed up Python code I have personally written.,,,,,,,,Educational projects,,,Scientific research,,,High performance computing on clusters,,,,,,,,,Using NumPy functions in compiled code,Compiling Python classes as structs using @jitclass,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,,,,,"Typed containers (typed.List, typed.Dict)",,,,CUDA kernel compilation (@cuda.jit),,,,,,,,Autovectorization,,,Support for raising exceptions (raise statement),Support for catching exceptions (try-except statement),Support for generators,"Typed containers (typed.List, typed.Dict)",Using NumPy functions in compiled code,,Automatic multithreading with @jit(parallel=True) and/or prange(),CUDA kernel compilation (@cuda.jit),,Creating NumPy ufuncs with @vectorize or @guvectorize,,,,,,Autovectorization,,First class function types (types.FunctionType),5,9,8,2,7,4,3,1,6,10,4,7,1,2,8,6,10,11,5,3,9,No,,,,,,,,,,Changelog (in docs),,Blog
